	Bandpower Delta	Bandpower Theta	Bandpower Alpha	Bandpower Beta	Bandpower Gamma	Error Delta	Error Theta	Error Alpha	Error Beta	Error Gamma	std_dev	autocorr	type
498	0.7803064443442991	0.1400781132642331	0.035751840168243953	0.037704671774072405	0.006158930449151269	0.3998	-0.5868	-1.0397	-1.1694	-1.6805	73.6187625121438	1098629.183132787	abnormal
499	0.7706885197922001	0.12994805004755983	0.043608692470915346	0.048071998243945264	0.007682739445379381	0.2771	-0.6644	-0.7972	-0.9415	-1.5865	51.311430714817575	583258.8315584193	abnormal
500	0.6630797773654917	0.1806431663574521	0.07860235003092145	0.06283240568954855	0.014842300556586271	0.3152	0.9017	0.5781	-0.4287	-1.0502	152.48011384826907	4041896.0584302633	abnormal
501	0.2669189096224955	0.24795769197695416	0.3851577951672543	0.08913062172155818	0.010834981511737896	-1.6511	5.125	16.4939	1.1892	-1.1535	250.10867203208747	7283706.757262449	abnormal
502	0.6592827673754363	0.21021897810218979	0.07140590288797208	0.04963503649635037	0.009457315138051413	0.411	1.304	0.2761	-0.8088	-1.4201	187.14605838293866	5850640.666422933	abnormal
503	0.5965725131182316	0.2250195377916713	0.12068773026683041	0.051189014178854526	0.006531204644412192	0.8085	2.3522	2.2865	-0.647	-1.6025	189.21580861343105	5461623.427493148	abnormal
504	0.5206397233628701	0.14372163388804843	0.121244867084504	0.1968338015993084	0.017559974065269074	0.1815	0.7157	2.7462	3.2266	-1.0332	402.7964429768273	34155779.711219974	abnormal
505	0.6177083991657712	0.1146432408519244	0.10168741705112808	0.1459900145358023	0.019970928395373823	0.0879	-0.6058	1.4222	1.6012	-1.0544	472.27471895043584	47313912.28995113	abnormal
506	0.36557563914671876	0.26909298159908807	0.10596808337404329	0.21051131737502032	0.04885197850512945	-0.0291	5.6073	3.4629	5.8229	1.7654	226.2515722310007	5752384.477508211	abnormal
507	0.5831840508523548	0.17243571222190116	0.07419820861022824	0.12990465183472982	0.040277376480785894	0.3954	0.8268	0.7599	1.7946	0.3071	233.66678151789662	8458952.927462677	abnormal
508	0.4484729707659644	0.17671076269802385	0.0959769176329686	0.24720997332462302	0.03162937557842017	-0.4995	1.3106	1.6904	4.5717	-0.1612	295.95911417026633	15624215.039862731	abnormal
509	0.6118220597196832	0.10225472273004267	0.08750761730652043	0.18342474101157832	0.014990859232175505	0.2035	-0.7515	1.1085	2.6265	-1.1637	338.23462500449426	18584645.240527466	abnormal
510	0.4338228788817128	0.2000353888348226	0.15164115721489868	0.18680881181987083	0.027691763248695034	0.0053	3.2333	5.0971	4.3429	-0.0095	76.5553917208718	670935.4882038815	abnormal
511	0.4288661684471139	0.2269038558525515	0.13039292100316355	0.1885287240383293	0.02530833065884187	-0.1226	3.4351	4.1403	4.3248	-0.2856	72.36311116812826	625299.6410207379	abnormal
512	0.733501222131694	0.1403599733353085	0.04984815939560033	0.058884527072068746	0.017406118065328498	0.1106	-0.4885	-0.6532	-0.5673	-1.1273	146.25887175343502	4256167.201437739	abnormal
513	0.7013901994086934	0.13279235075800466	0.06762282191608479	0.0744794615336227	0.023715166383594385	0.7791	-0.2122	0.2261	-0.0922	-0.6397	118.7211305817	2468660.8636460304	abnormal
514	0.45507459036439235	0.2925409635607728	0.1541697236488139	0.08080215211543167	0.01741257031058939	0.3538	5.097	4.4705	0.3421	-0.5274	114.97523659018	1767688.85206353	abnormal
515	0.4547330038861968	0.28661900877992613	0.1380799309120568	0.10473540277311329	0.015832653648707003	-0.2427	5.2032	3.9479	1.094	-0.7883	94.41790966843668	1222233.8202711078	abnormal
516	0.6192284222659163	0.14319614889145027	0.14448437182181842	0.07837819513187334	0.014712861888941622	-0.132	-0.0651	2.3071	-0.031	-1.2022	122.51741336854998	2729521.5797022665	abnormal
517	0.5179796729092504	0.24010731052984574	0.12495485734922356	0.10302842697208894	0.013929732239591396	0.4872	3.1843	3.1726	0.9351	-0.9696	114.20574411162228	1864292.1804636267	abnormal
518	0.6433209971370715	0.1768731233852385	0.09294043712031283	0.06940856085468892	0.01745688150268836	0.1425	0.4819	0.8407	-0.4553	-1.0332	114.09190294845143	2372782.7758353255	abnormal
519	0.5124225401054033	0.1737997335958765	0.2147448890948051	0.07789424914576938	0.021138588058145592	-0.3037	1.0482	5.0054	0.0201	-0.4764	115.5209940792265	2258421.0474651125	abnormal
520	0.46248434475691674	0.10167368780598884	0.3400888079243994	0.08465216896276898	0.011100990549925992	-0.7955	-0.3767	10.3032	0.4291	-1.2749	200.31400610894326	6430734.693251722	abnormal
521	0.825081551286698	0.12388546574845957	0.032403044581370055	0.01703515766582095	0.0015947807176513228	0.8415	-0.8	-1.1269	-1.6376	-1.8839	148.00006570734865	4592262.049144152	abnormal
522	0.823986259427974	0.11761630946157868	0.037114479874542604	0.01881860951385259	0.002464341722052125	0.8537	-0.8992	-1.0488	-1.5734	-1.8476	142.14937328447002	3654193.1293427977	abnormal
523	0.7928841894691719	0.14967493034221618	0.032221190255054655	0.019504179467028652	0.005715510466528542	1.0041	-0.2115	-1.1439	-1.5506	-1.6618	145.56468094016176	4638860.138700847	abnormal
524	0.6948890036138359	0.17172173464119775	0.06917914300464637	0.05143262777490965	0.012777490965410431	0.6167	0.4861	0.182	-0.7171	-1.2019	138.6496545965491	2954562.7794298464	abnormal
525	0.6838879159369528	0.20348915532803447	0.06533746463693924	0.03825946382864071	0.009026000269432843	0.4693	0.9787	-0.0392	-1.071	-1.5109	158.02079545334874	4644403.680096992	abnormal
526	0.5917250812104633	0.17558557018293725	0.09899128056077962	0.12457970023365818	0.009118367812161623	0.3616	1.0481	1.6239	1.1836	-1.5151	390.8735096027493	20676418.080212217	abnormal
527	0.5347985347985348	0.10147664835164835	0.12545787545787546	0.21548763736263735	0.022779304029304028	-0.2391	-0.4605	2.7292	3.7937	-0.84	437.12335638573404	30103138.893683624	abnormal
528	0.7490454139247704	0.12543667235356243	0.05703144040945649	0.06231212933625802	0.0061743439759525546	-0.2679	-0.9656	-0.5102	-0.8563	-1.7163	240.72094516733847	13655514.956547711	abnormal
529	0.612176934771592	0.14537030333743575	0.07210598711358865	0.15188590458263954	0.01846087019474408	-0.5318	-0.407	0.1071	1.4259	-1.1814	253.81896036485682	10829352.951740295	abnormal
530	0.6007020884155412	0.08907003034449933	0.12161599333610996	0.1669542452549533	0.021657642648896296	0.2402	-0.9212	2.3648	2.3065	-0.9058	368.455977607786	21835820.208279327	abnormal
531	0.480213126665052	0.19593121821264228	0.15277306853959796	0.14080891256962944	0.030273674013078223	0.1543	2.3916	4.644	2.5343	-0.0424	190.73260859376424	4069597.8384526214	abnormal
532	0.44491936194588877	0.10782585705472812	0.09500308451573103	0.2531065479862519	0.09914514849740019	0.2078	0.3419	2.5586	9.7837	4.5298	209.2433423475918	5465593.32837354	abnormal
533	0.5511406367510654	0.20907495612935575	0.11105540235648033	0.1029706693406869	0.025758335422411634	-0.2336	1.5569	1.6361	0.4808	-0.5201	112.85264801380369	1774147.5311552905	abnormal
534	0.40392538073415735	0.11669675508031292	0.15113641623848542	0.27912789890293016	0.049113549044114246	-0.314	0.4875	5.4246	5.9375	1.765	116.28581651844749	1684742.9307042237	abnormal
535	0.549970255800119	0.11189767995240929	0.08197501487209995	0.1913741820345033	0.06478286734086854	0.1371	-0.4105	0.8826	3.5934	1.879	165.04862479205508	4199038.45239253	abnormal
536	0.5171894474449522	0.1285832987120897	0.10853759867054423	0.18840880764437057	0.0572808475280432	0.2758	0.3886	2.3042	4.1236	1.5872	185.19146792281717	4034637.5264045745	abnormal
537	0.42943021432305284	0.09705523610385085	0.11609165359818785	0.3044519951211012	0.05297090085380728	0.0489	-0.0024	3.9783	10.117	1.4808	259.63620185025314	8611826.035839643	abnormal
538	0.6698201825013419	0.18035426731078905	0.07185990338164251	0.06099033816425121	0.016975308641975308	-0.0715	0.5241	0.0571	-0.4034	-1.1316	149.52944176466116	3776034.41056544	abnormal
539	0.5342457457760552	0.14473445164415913	0.085145037243384	0.2161933022467147	0.019681463089686914	-0.3852	0.039	1.1641	3.5307	-0.8331	161.19341088409695	3744001.025569736	abnormal
540	0.5305466237942121	0.08473264261045611	0.10390615696081931	0.24746933428605453	0.03334524234845778	-0.3069	-0.9773	1.8444	4.6262	-0.2306	268.16167489903296	12357388.331199659	abnormal
541	0.558239668959347	0.17944416484929826	0.08320751551753063	0.12335737851590897	0.055751272157915345	0.1668	1.3058	1.0419	2.0053	1.2851	47.422494006512174	310688.85512985033	abnormal
542	0.47114535283148495	0.16424575522622437	0.151143389930317	0.139415055451958	0.0740504465600157	0.1448	1.4515	4.5776	2.8535	2.3884	58.85343706857544	455192.8325265376	abnormal
543	0.45722891566265056	0.23679332715477291	0.11950880444856347	0.1357275254865616	0.050741427247451336	0.1239	3.6008	3.137	3.4043	1.5967	30.65055482150367	103512.47220121507	abnormal
544	0.417405920253992	0.30838547016528156	0.15211504342142124	0.0867494630684471	0.035344103090858156	0.2275	5.5681	4.6705	1.028	0.6362	33.27844718104655	115530.15975990264	abnormal
545	0.4561739368248324	0.16823920871507358	0.12940425725876292	0.1950407949314007	0.05114180226993025	-0.0875	1.9177	4.2038	5.5668	1.4318	52.09536939702953	296739.3449183617	abnormal
546	0.7386479036703902	0.10300304656898301	0.049978238792978386	0.0915421442042652	0.01682866676338314	0.3656	-1.1258	-0.6397	0.0647	-1.1504	93.9187871148806	1639904.4710044407	abnormal
547	0.7455896652312821	0.08959577719127657	0.06855118766495347	0.07494096402278094	0.021322405889706905	0.325	-1.3267	0.0393	-0.1889	-0.8299	116.33599730894625	2536323.0512813567	abnormal
548	0.7929497568881685	0.09173419773095622	0.06547811993517016	0.03857374392220421	0.011264181523500809	0.1428	-1.4562	-0.4637	-1.235	-1.4634	73.22497603286043	1119492.633753335	abnormal
549	0.6672936259143156	0.1468477882270986	0.07446882619296413	0.0918843608498781	0.019505398815743646	0.2157	-0.2505	0.0794	0.0137	-0.8626	79.38776500835552	1143934.400724515	abnormal
550	0.6080158683857418	0.1781109620208856	0.10261945044046439	0.09456857826264511	0.01668514089026311	0.38	1.271	1.9251	0.7203	-1.0646	86.11315548053749	1105795.0210384212	abnormal
551	0.49533258654718093	0.25054675414733024	0.13063423481090308	0.09446844828505896	0.02901797620952686	-0.1179	3.3539	2.8144	0.5372	0.3231	94.573161822761	1316090.1873641016	abnormal
552	0.5902212576113824	0.19937300295412072	0.09495387954422138	0.08771929824561404	0.027732561644661483	0.0542	1.3717	1.2175	0.1278	-0.1242	118.35115582560147	2495599.396415958	abnormal
553	0.6358341897910245	0.24713943131209323	0.06529633436108256	0.04056183624528949	0.01116820829051045	-0.1202	1.8602	-0.1812	-1.1274	-1.3963	59.87263828221271	611616.8945340919	abnormal
554	0.5884487450861808	0.2569700635016631	0.09011188388267312	0.0509827638342909	0.013486543695192017	0.047	2.7709	1.0854	-0.7461	-1.0608	84.11808534078433	998863.3674156589	abnormal
555	0.6564679881207265	0.17045376061882725	0.062089923337247034	0.09061399267905242	0.020374335244146693	0.142	0.2715	-0.115	0.0102	-1.0352	70.90828630125876	888179.1431981142	abnormal
